size	angularsize	pmax	R(tnn)	I(tnn)	Abs(tnn)	R(tnnwopm)	I(tnnwopm)	Abs(tnnwopm)
 52	 12	5.550000e+03	-1.473115e-01	-1.908153e-01	2.410626e-01	-1.473103e-01	-1.908200e-01	2.410655e-01
 52	 12	5.650000e+03	-1.470971e-01	-1.916258e-01	2.415740e-01	-1.470959e-01	-1.916304e-01	2.415769e-01
 52	 12	5.750000e+03	-1.468920e-01	-1.923843e-01	2.420517e-01	-1.468908e-01	-1.923888e-01	2.420545e-01
 52	 12	5.850000e+03	-1.466969e-01	-1.930922e-01	2.424965e-01	-1.466957e-01	-1.930966e-01	2.424993e-01
 52	 12	5.950000e+03	-1.465122e-01	-1.937502e-01	2.429094e-01	-1.465110e-01	-1.937546e-01	2.429121e-01
 52	 12	6.050000e+03	-1.463384e-01	-1.943592e-01	2.432908e-01	-1.463372e-01	-1.943635e-01	2.432935e-01
 52	 12	6.150000e+03	-1.461762e-01	-1.949193e-01	2.436412e-01	-1.461749e-01	-1.949236e-01	2.436438e-01
 52	 12	6.250000e+03	-1.460260e-01	-1.954306e-01	2.439605e-01	-1.460248e-01	-1.954348e-01	2.439631e-01
 52	 12	6.350000e+03	-1.458887e-01	-1.958924e-01	2.442486e-01	-1.458875e-01	-1.958966e-01	2.442512e-01
 52	 12	6.450000e+03	-1.457651e-01	-1.963038e-01	2.445049e-01	-1.457639e-01	-1.963079e-01	2.445074e-01
 52	 12	6.550000e+03	-1.456562e-01	-1.966628e-01	2.447284e-01	-1.456549e-01	-1.966669e-01	2.447309e-01
 52	 12	6.650000e+03	-1.455631e-01	-1.969669e-01	2.449175e-01	-1.455619e-01	-1.969708e-01	2.449200e-01
 52	 12	6.750000e+03	-1.454877e-01	-1.972118e-01	2.450697e-01	-1.454865e-01	-1.972157e-01	2.450721e-01
 52	 12	6.850000e+03	-1.454320e-01	-1.973917e-01	2.451814e-01	-1.454308e-01	-1.973955e-01	2.451838e-01
 52	 12	6.950000e+03	-1.453991e-01	-1.974976e-01	2.452472e-01	-1.453979e-01	-1.975014e-01	2.452496e-01
 52	 12	7.050000e+03	-1.453933e-01	-1.975165e-01	2.452589e-01	-1.453921e-01	-1.975202e-01	2.452613e-01
 52	 12	7.150000e+03	-1.454208e-01	-1.974279e-01	2.452040e-01	-1.454196e-01	-1.974316e-01	2.452063e-01
 52	 12	7.250000e+03	-1.454915e-01	-1.971997e-01	2.450622e-01	-1.454903e-01	-1.972033e-01	2.450644e-01
 52	 12	7.350000e+03	-1.456211e-01	-1.967777e-01	2.447998e-01	-1.456200e-01	-1.967812e-01	2.448020e-01
 52	 12	7.450000e+03	-1.458370e-01	-1.960650e-01	2.443561e-01	-1.458360e-01	-1.960685e-01	2.443583e-01
 52	 12	7.550000e+03	-1.461903e-01	-1.948708e-01	2.436108e-01	-1.461893e-01	-1.948743e-01	2.436130e-01
 52	 12	7.650000e+03	-1.467882e-01	-1.927629e-01	2.422897e-01	-1.467872e-01	-1.927663e-01	2.422918e-01
 52	 12	7.750000e+03	-1.478938e-01	-1.885171e-01	2.396065e-01	-1.478930e-01	-1.885204e-01	2.396086e-01
 52	 12	7.850000e+03	-1.502789e-01	-1.768189e-01	2.320532e-01	-1.502784e-01	-1.768220e-01	2.320552e-01
 52	 12	7.950000e+03	-1.258689e-01	-6.657710e-02	1.423920e-01	-1.258695e-01	-6.657806e-02	1.423930e-01
 52	 12	8.050000e+03	-1.247159e-01	-2.396338e-01	2.701452e-01	-1.247135e-01	-2.396372e-01	2.701471e-01
 52	 12	8.150000e+03	-1.363535e-01	-2.200506e-01	2.588716e-01	-1.363518e-01	-2.200540e-01	2.588736e-01
 52	 12	8.250000e+03	-1.390830e-01	-2.142570e-01	2.554411e-01	-1.390815e-01	-2.142603e-01	2.554431e-01
 52	 12	8.350000e+03	-1.402650e-01	-2.115336e-01	2.538124e-01	-1.402637e-01	-2.115369e-01	2.538144e-01
 52	 12	8.450000e+03	-1.409135e-01	-2.099747e-01	2.528755e-01	-1.409122e-01	-2.099780e-01	2.528774e-01
 52	 12	8.550000e+03	-1.413172e-01	-2.089790e-01	2.522752e-01	-1.413159e-01	-2.089822e-01	2.522771e-01
 52	 12	8.650000e+03	-1.415888e-01	-2.082973e-01	2.518634e-01	-1.415876e-01	-2.083004e-01	2.518653e-01
 52	 12	8.750000e+03	-1.417815e-01	-2.078080e-01	2.515674e-01	-1.417802e-01	-2.078111e-01	2.515693e-01
 52	 12	8.850000e+03	-1.419231e-01	-2.074451e-01	2.513476e-01	-1.419219e-01	-2.074481e-01	2.513495e-01
 52	 12	8.950000e+03	-1.420299e-01	-2.071695e-01	2.511806e-01	-1.420288e-01	-2.071725e-01	2.511824e-01
 52	 12	9.050000e+03	-1.421119e-01	-2.069569e-01	2.510517e-01	-1.421108e-01	-2.069599e-01	2.510535e-01
 52	 12	9.150000e+03	-1.421755e-01	-2.067914e-01	2.509513e-01	-1.421743e-01	-2.067944e-01	2.509531e-01
 52	 12	9.250000e+03	-1.422250e-01	-2.066622e-01	2.508729e-01	-1.422239e-01	-2.066651e-01	2.508747e-01
 52	 12	9.350000e+03	-1.422634e-01	-2.065616e-01	2.508118e-01	-1.422623e-01	-2.065645e-01	2.508136e-01
 52	 12	9.450000e+03	-1.422930e-01	-2.064841e-01	2.507648e-01	-1.422919e-01	-2.064869e-01	2.507665e-01
 52	 12	9.550000e+03	-1.423152e-01	-2.064257e-01	2.507293e-01	-1.423141e-01	-2.064285e-01	2.507310e-01
 52	 12	9.650000e+03	-1.423313e-01	-2.063833e-01	2.507035e-01	-1.423303e-01	-2.063861e-01	2.507052e-01
 52	 12	9.750000e+03	-1.423423e-01	-2.063545e-01	2.506860e-01	-1.423412e-01	-2.063572e-01	2.506877e-01
 52	 12	9.850000e+03	-1.423487e-01	-2.063374e-01	2.506757e-01	-1.423477e-01	-2.063402e-01	2.506774e-01
 52	 12	9.950000e+03	-1.423513e-01	-2.063307e-01	2.506716e-01	-1.423503e-01	-2.063334e-01	2.506732e-01
 52	 16	5.000000e+01	8.417972e-02	-2.538437e-02	8.792378e-02	8.412060e-02	-2.534517e-02	8.785587e-02
 52	 16	1.500000e+02	8.351851e-02	-2.494817e-02	8.716509e-02	8.349907e-02	-2.493542e-02	8.714281e-02
 52	 16	2.500000e+02	7.666427e-02	-2.070719e-02	7.941158e-02	7.665427e-02	-2.070136e-02	7.940040e-02
 52	 16	3.500000e+02	4.847979e-02	-7.923631e-03	4.912305e-02	4.847679e-02	-7.922624e-03	4.911993e-02
 52	 16	4.500000e+02	3.727677e-02	-4.633276e-03	3.756361e-02	3.727537e-02	-4.632924e-03	3.756218e-02
 52	 16	5.500000e+02	7.128491e-02	-1.771651e-02	7.345348e-02	7.128093e-02	-1.771441e-02	7.344911e-02
 52	 16	6.500000e+02	1.034855e-01	-4.056969e-02	1.111537e-01	1.034791e-01	-4.056375e-02	1.111456e-01
 52	 16	7.500000e+02	1.065813e-01	-4.351960e-02	1.151239e-01	1.065755e-01	-4.351393e-02	1.151164e-01
 52	 16	8.500000e+02	9.277390e-02	-3.152563e-02	9.798399e-02	9.276979e-02	-3.152247e-02	9.797908e-02
 52	 16	9.500000e+02	6.980795e-02	-1.694436e-02	7.183496e-02	6.980573e-02	-1.694322e-02	7.183253e-02
 52	 16	1.050000e+03	4.214865e-02	-5.949621e-03	4.256649e-02	4.214788e-02	-5.949402e-03	4.256571e-02
 52	 16	1.150000e+03	1.315599e-02	-5.693948e-04	1.316831e-02	1.315592e-02	-5.693888e-04	1.316824e-02
 52	 16	1.250000e+03	-1.471694e-02	-7.128634e-04	1.473419e-02	-1.471702e-02	-7.128711e-04	1.473427e-02
 52	 16	1.350000e+03	-3.994684e-02	-5.333243e-03	4.030128e-02	-3.994737e-02	-5.333388e-03	4.030183e-02
 52	 16	1.450000e+03	-6.182200e-02	-1.311465e-02	6.319773e-02	-6.182315e-02	-1.311516e-02	6.319897e-02
 52	 16	1.550000e+03	-8.021710e-02	-2.284279e-02	8.340609e-02	-8.021885e-02	-2.284387e-02	8.340807e-02
 52	 16	1.650000e+03	-9.535835e-02	-3.355611e-02	1.010902e-01	-9.536056e-02	-3.355789e-02	1.010929e-01
 52	 16	1.750000e+03	-1.076390e-01	-4.456641e-02	1.165003e-01	-1.076415e-01	-4.456893e-02	1.165036e-01
 52	 16	1.850000e+03	-1.174996e-01	-5.541922e-02	1.299132e-01	-1.175023e-01	-5.542245e-02	1.299170e-01
 52	 16	1.950000e+03	-1.253619e-01	-6.583714e-02	1.415985e-01	-1.253646e-01	-6.584103e-02	1.416027e-01
 52	 16	2.050000e+03	-1.315989e-01	-7.566726e-02	1.518019e-01	-1.316015e-01	-7.567172e-02	1.518064e-01
 52	 16	2.150000e+03	-1.365262e-01	-8.483947e-02	1.607393e-01	-1.365286e-01	-8.484442e-02	1.607440e-01
 52	 16	2.250000e+03	-1.404034e-01	-9.333637e-02	1.685965e-01	-1.404056e-01	-9.334172e-02	1.686014e-01
 52	 16	2.350000e+03	-1.434411e-01	-1.011725e-01	1.755313e-01	-1.434431e-01	-1.011782e-01	1.755362e-01
 52	 16	2.450000e+03	-1.458083e-01	-1.083808e-01	1.816768e-01	-1.458100e-01	-1.083867e-01	1.816817e-01
 52	 16	2.550000e+03	-1.476398e-01	-1.150033e-01	1.871451e-01	-1.476414e-01	-1.150094e-01	1.871501e-01
 52	 16	2.650000e+03	-1.490433e-01	-1.210861e-01	1.920305e-01	-1.490446e-01	-1.210923e-01	1.920355e-01
 52	 16	2.750000e+03	-1.501041e-01	-1.266753e-01	1.964125e-01	-1.501052e-01	-1.266817e-01	1.964175e-01
 52	 16	2.850000e+03	-1.508906e-01	-1.318157e-01	2.003580e-01	-1.508914e-01	-1.318221e-01	2.003629e-01
 52	 16	2.950000e+03	-1.514569e-01	-1.365491e-01	2.039236e-01	-1.514576e-01	-1.365555e-01	2.039284e-01
 52	 16	3.050000e+03	-1.518466e-01	-1.409140e-01	2.071573e-01	-1.518471e-01	-1.409205e-01	2.071621e-01
 52	 16	3.150000e+03	-1.520944e-01	-1.449458e-01	2.101000e-01	-1.520948e-01	-1.449522e-01	2.101046e-01
 52	 16	3.250000e+03	-1.522283e-01	-1.486760e-01	2.127863e-01	-1.522284e-01	-1.486824e-01	2.127909e-01
 52	 16	3.350000e+03	-1.522707e-01	-1.521333e-01	2.152461e-01	-1.522707e-01	-1.521396e-01	2.152506e-01
 52	 16	3.450000e+03	-1.522397e-01	-1.553432e-01	2.175050e-01	-1.522396e-01	-1.553495e-01	2.175095e-01
 52	 16	3.550000e+03	-1.521502e-01	-1.583286e-01	2.195851e-01	-1.521499e-01	-1.583348e-01	2.195894e-01
 52	 16	3.650000e+03	-1.520140e-01	-1.611098e-01	2.215053e-01	-1.520136e-01	-1.611160e-01	2.215096e-01
 52	 16	3.750000e+03	-1.518408e-01	-1.637050e-01	2.232823e-01	-1.518403e-01	-1.637111e-01	2.232864e-01
 52	 16	3.850000e+03	-1.516387e-01	-1.661305e-01	2.249303e-01	-1.516381e-01	-1.661365e-01	2.249343e-01
 52	 16	3.950000e+03	-1.514140e-01	-1.684006e-01	2.264618e-01	-1.514134e-01	-1.684065e-01	2.264658e-01
 52	 16	4.050000e+03	-1.511722e-01	-1.705282e-01	2.278879e-01	-1.511715e-01	-1.705341e-01	2.278919e-01
 52	 16	4.150000e+03	-1.509177e-01	-1.725249e-01	2.292182e-01	-1.509169e-01	-1.725306e-01	2.292220e-01
 52	 16	4.250000e+03	-1.506540e-01	-1.744008e-01	2.304610e-01	-1.506532e-01	-1.744064e-01	2.304647e-01
 52	 16	4.350000e+03	-1.503843e-01	-1.761650e-01	2.316237e-01	-1.503834e-01	-1.761706e-01	2.316274e-01
 52	 16	4.450000e+03	-1.501110e-01	-1.778259e-01	2.327130e-01	-1.501101e-01	-1.778314e-01	2.327166e-01
 52	 16	4.550000e+03	-1.498362e-01	-1.793905e-01	2.337345e-01	-1.498352e-01	-1.793959e-01	2.337381e-01
 52	 16	4.650000e+03	-1.495618e-01	-1.808654e-01	2.346934e-01	-1.495607e-01	-1.808707e-01	2.346969e-01
 52	 16	4.750000e+03	-1.492891e-01	-1.822563e-01	2.355942e-01	-1.492881e-01	-1.822616e-01	2.355976e-01
 52	 16	4.850000e+03	-1.490196e-01	-1.835684e-01	2.364407e-01	-1.490185e-01	-1.835736e-01	2.364440e-01
 52	 16	4.950000e+03	-1.487542e-01	-1.848063e-01	2.372365e-01	-1.487531e-01	-1.848114e-01	2.372398e-01
 52	 16	5.050000e+03	-1.484940e-01	-1.859739e-01	2.379848e-01	-1.484929e-01	-1.859789e-01	2.379880e-01
 52	 16	5.150000e+03	-1.482398e-01	-1.870749e-01	2.386882e-01	-1.482387e-01	-1.870798e-01	2.386913e-01
 52	 16	5.250000e+03	-1.479924e-01	-1.881123e-01	2.393491e-01	-1.479912e-01	-1.881172e-01	2.393522e-01
 52	 16	5.350000e+03	-1.477525e-01	-1.890889e-01	2.399696e-01	-1.477513e-01	-1.890937e-01	2.399726e-01
 52	 16	5.450000e+03	-1.475206e-01	-1.900071e-01	2.405515e-01	-1.475194e-01	-1.900119e-01	2.405545e-01
 52	 16	5.550000e+03	-1.472975e-01	-1.908690e-01	2.410965e-01	-1.472963e-01	-1.908737e-01	2.410995e-01
 52	 16	5.650000e+03	-1.470835e-01	-1.916764e-01	2.416059e-01	-1.470823e-01	-1.916810e-01	2.416088e-01
 52	 16	5.750000e+03	-1.468794e-01	-1.924307e-01	2.420808e-01	-1.468781e-01	-1.924352e-01	2.420837e-01
 52	 16	5.850000e+03	-1.466855e-01	-1.931332e-01	2.425223e-01	-1.466842e-01	-1.931377e-01	2.425251e-01
 52	 16	5.950000e+03	-1.465023e-01	-1.937851e-01	2.429312e-01	-1.465011e-01	-1.937894e-01	2.429340e-01
 52	 16	6.050000e+03	-1.463304e-01	-1.943870e-01	2.433082e-01	-1.463292e-01	-1.943913e-01	2.433109e-01
 52	 16	6.150000e+03	-1.461702e-01	-1.949396e-01	2.436538e-01	-1.461690e-01	-1.949439e-01	2.436565e-01
 52	 16	6.250000e+03	-1.460222e-01	-1.954434e-01	2.439685e-01	-1.460210e-01	-1.954476e-01	2.439711e-01
 52	 16	6.350000e+03	-1.458869e-01	-1.958986e-01	2.442524e-01	-1.458857e-01	-1.959027e-01	2.442550e-01
 52	 16	6.450000e+03	-1.457647e-01	-1.963052e-01	2.445057e-01	-1.457635e-01	-1.963092e-01	2.445083e-01
 52	 16	6.550000e+03	-1.456561e-01	-1.966630e-01	2.447285e-01	-1.456549e-01	-1.966670e-01	2.447310e-01
 52	 16	6.650000e+03	-1.455617e-01	-1.969715e-01	2.449204e-01	-1.455605e-01	-1.969755e-01	2.449228e-01
 52	 16	6.750000e+03	-1.454821e-01	-1.972299e-01	2.450810e-01	-1.454809e-01	-1.972338e-01	2.450834e-01
 52	 16	6.850000e+03	-1.454180e-01	-1.974370e-01	2.452096e-01	-1.454168e-01	-1.974408e-01	2.452120e-01
 52	 16	6.950000e+03	-1.453701e-01	-1.975908e-01	2.453051e-01	-1.453689e-01	-1.975946e-01	2.453075e-01
 52	 16	7.050000e+03	-1.453395e-01	-1.976888e-01	2.453659e-01	-1.453383e-01	-1.976925e-01	2.453682e-01
 52	 16	7.150000e+03	-1.453275e-01	-1.977271e-01	2.453897e-01	-1.453264e-01	-1.977308e-01	2.453920e-01
 52	 16	7.250000e+03	-1.453358e-01	-1.977005e-01	2.453732e-01	-1.453347e-01	-1.977042e-01	2.453755e-01
 52	 16	7.350000e+03	-1.453668e-01	-1.976014e-01	2.453116e-01	-1.453657e-01	-1.976049e-01	2.453139e-01
 52	 16	7.450000e+03	-1.454236e-01	-1.974187e-01	2.451982e-01	-1.454225e-01	-1.974222e-01	2.452004e-01
 52	 16	7.550000e+03	-1.455110e-01	-1.971365e-01	2.450229e-01	-1.455099e-01	-1.971400e-01	2.450251e-01
 52	 16	7.650000e+03	-1.456354e-01	-1.967308e-01	2.447707e-01	-1.456344e-01	-1.967342e-01	2.447728e-01
 52	 16	7.750000e+03	-1.458070e-01	-1.961647e-01	2.444182e-01	-1.458060e-01	-1.961681e-01	2.444204e-01
 52	 16	7.850000e+03	-1.460413e-01	-1.953789e-01	2.439282e-01	-1.460403e-01	-1.953822e-01	2.439303e-01
 52	 16	7.950000e+03	-1.463632e-01	-1.942730e-01	2.432369e-01	-1.463622e-01	-1.942763e-01	2.432389e-01
 52	 16	8.050000e+03	-1.468153e-01	-1.926645e-01	2.422278e-01	-1.468144e-01	-1.926677e-01	2.422299e-01
 52	 16	8.150000e+03	-1.474750e-01	-1.901850e-01	2.406641e-01	-1.474742e-01	-1.901882e-01	2.406661e-01
 52	 16	8.250000e+03	-1.484949e-01	-1.859699e-01	2.379822e-01	-1.484942e-01	-1.859730e-01	2.379842e-01
 52	 16	8.350000e+03	-1.501803e-01	-1.774154e-01	2.324443e-01	-1.501798e-01	-1.774184e-01	2.324462e-01
 52	 16	8.450000e+03	-1.522696e-01	-1.516868e-01	2.149300e-01	-1.522696e-01	-1.516893e-01	2.149318e-01
 52	 16	8.550000e+03	1.376796e-01	-8.722684e-02	1.629852e-01	1.376790e-01	-8.722555e-02	1.629840e-01
 52	 16	8.650000e+03	-1.172610e-01	-2.494110e-01	2.756011e-01	-1.172584e-01	-2.494141e-01	2.756028e-01
 52	 16	8.750000e+03	-1.323273e-01	-2.276090e-01	2.632801e-01	-1.323255e-01	-2.276122e-01	2.632819e-01
 52	 16	8.850000e+03	-1.364878e-01	-2.197797e-01	2.587123e-01	-1.364862e-01	-2.197828e-01	2.587141e-01
 52	 16	8.950000e+03	-1.383848e-01	-2.158004e-01	2.563594e-01	-1.383834e-01	-2.158035e-01	2.563613e-01
 52	 16	9.050000e+03	-1.394582e-01	-2.134082e-01	2.549346e-01	-1.394568e-01	-2.134113e-01	2.549364e-01
 52	 16	9.150000e+03	-1.401428e-01	-2.118221e-01	2.539855e-01	-1.401415e-01	-2.118251e-01	2.539872e-01
 52	 16	9.250000e+03	-1.406137e-01	-2.107015e-01	2.533128e-01	-1.406125e-01	-2.107045e-01	2.533145e-01
 52	 16	9.350000e+03	-1.409545e-01	-2.098746e-01	2.528152e-01	-1.409533e-01	-2.098775e-01	2.528169e-01
 52	 16	9.450000e+03	-1.412100e-01	-2.092453e-01	2.524358e-01	-1.412089e-01	-2.092481e-01	2.524376e-01
 52	 16	9.550000e+03	-1.414066e-01	-2.087556e-01	2.521403e-01	-1.414055e-01	-2.087584e-01	2.521420e-01
 52	 16	9.650000e+03	-1.415606e-01	-2.083685e-01	2.519064e-01	-1.415595e-01	-2.083713e-01	2.519081e-01
 52	 16	9.750000e+03	-1.416827e-01	-2.080595e-01	2.517195e-01	-1.416816e-01	-2.080622e-01	2.517212e-01
 52	 16	9.850000e+03	-1.417803e-01	-2.078111e-01	2.515693e-01	-1.417792e-01	-2.078138e-01	2.515709e-01
 52	 16	9.950000e+03	-1.418584e-01	-2.076111e-01	2.514482e-01	-1.418574e-01	-2.076138e-01	2.514498e-01
 52	 20	5.000000e+01	8.417861e-02	-2.538363e-02	8.792251e-02	8.411950e-02	-2.534443e-02	8.785460e-02
 52	 20	1.500000e+02	8.351666e-02	-2.494696e-02	8.716297e-02	8.349722e-02	-2.493421e-02	8.714070e-02
 52	 20	2.500000e+02	7.666190e-02	-2.070581e-02	7.940893e-02	7.665190e-02	-2.069998e-02	7.939775e-02
 52	 20	3.500000e+02	4.847536e-02	-7.922142e-03	4.911844e-02	4.847236e-02	-7.921135e-03	4.911531e-02
 52	 20	4.500000e+02	3.726791e-02	-4.631039e-03	3.755454e-02	3.726651e-02	-4.630687e-03	3.755311e-02
 52	 20	5.500000e+02	7.128202e-02	-1.771498e-02	7.345030e-02	7.127804e-02	-1.771288e-02	7.344593e-02
 52	 20	6.500000e+02	1.034835e-01	-4.056782e-02	1.111512e-01	1.034771e-01	-4.056189e-02	1.111430e-01
 52	 20	7.500000e+02	1.065779e-01	-4.351633e-02	1.151196e-01	1.065721e-01	-4.351065e-02	1.151121e-01
 52	 20	8.500000e+02	9.277035e-02	-3.152291e-02	9.797975e-02	9.276624e-02	-3.151975e-02	9.797484e-02
 52	 20	9.500000e+02	6.980508e-02	-1.694288e-02	7.183182e-02	6.980286e-02	-1.694174e-02	7.182939e-02
 52	 20	1.050000e+03	4.214687e-02	-5.949110e-03	4.256466e-02	4.214611e-02	-5.948891e-03	4.256388e-02
 52	 20	1.150000e+03	1.315523e-02	-5.693290e-04	1.316755e-02	1.315516e-02	-5.693230e-04	1.316748e-02
 52	 20	1.250000e+03	-1.471709e-02	-7.128785e-04	1.473435e-02	-1.471717e-02	-7.128862e-04	1.473443e-02
 52	 20	1.350000e+03	-3.994685e-02	-5.333245e-03	4.030129e-02	-3.994738e-02	-5.333390e-03	4.030184e-02
 52	 20	1.450000e+03	-6.182215e-02	-1.311471e-02	6.319790e-02	-6.182331e-02	-1.311523e-02	6.319913e-02
 52	 20	1.550000e+03	-8.021749e-02	-2.284303e-02	8.340653e-02	-8.021924e-02	-2.284411e-02	8.340851e-02
 52	 20	1.650000e+03	-9.535891e-02	-3.355656e-02	1.010909e-01	-9.536112e-02	-3.355834e-02	1.010936e-01
 52	 20	1.750000e+03	-1.076396e-01	-4.456703e-02	1.165011e-01	-1.076421e-01	-4.456955e-02	1.165044e-01
 52	 20	1.850000e+03	-1.175002e-01	-5.541991e-02	1.299141e-01	-1.175029e-01	-5.542315e-02	1.299178e-01
 52	 20	1.950000e+03	-1.253624e-01	-6.583782e-02	1.415992e-01	-1.253651e-01	-6.584171e-02	1.416034e-01
 52	 20	2.050000e+03	-1.315993e-01	-7.566786e-02	1.518025e-01	-1.316019e-01	-7.567232e-02	1.518070e-01
 52	 20	2.150000e+03	-1.365264e-01	-8.483996e-02	1.607398e-01	-1.365289e-01	-8.484491e-02	1.607445e-01
 52	 20	2.250000e+03	-1.404036e-01	-9.333674e-02	1.685969e-01	-1.404058e-01	-9.334209e-02	1.686017e-01
 52	 20	2.350000e+03	-1.434412e-01	-1.011728e-01	1.755315e-01	-1.434432e-01	-1.011785e-01	1.755364e-01
 52	 20	2.450000e+03	-1.458083e-01	-1.083810e-01	1.816769e-01	-1.458101e-01	-1.083869e-01	1.816819e-01
 52	 20	2.550000e+03	-1.476398e-01	-1.150035e-01	1.871452e-01	-1.476414e-01	-1.150096e-01	1.871502e-01
 52	 20	2.650000e+03	-1.490433e-01	-1.210862e-01	1.920306e-01	-1.490446e-01	-1.210924e-01	1.920356e-01
 52	 20	2.750000e+03	-1.501041e-01	-1.266754e-01	1.964126e-01	-1.501052e-01	-1.266817e-01	1.964175e-01
 52	 20	2.850000e+03	-1.508906e-01	-1.318158e-01	2.003581e-01	-1.508915e-01	-1.318222e-01	2.003630e-01
 52	 20	2.950000e+03	-1.514569e-01	-1.365492e-01	2.039237e-01	-1.514576e-01	-1.365556e-01	2.039285e-01
 52	 20	3.050000e+03	-1.518466e-01	-1.409142e-01	2.071574e-01	-1.518471e-01	-1.409206e-01	2.071622e-01
 52	 20	3.150000e+03	-1.520944e-01	-1.449459e-01	2.101001e-01	-1.520948e-01	-1.449524e-01	2.101047e-01
 52	 20	3.250000e+03	-1.522283e-01	-1.486762e-01	2.127865e-01	-1.522284e-01	-1.486826e-01	2.127910e-01
 52	 20	3.350000e+03	-1.522707e-01	-1.521336e-01	2.152463e-01	-1.522707e-01	-1.521400e-01	2.152508e-01
 52	 20	3.450000e+03	-1.522397e-01	-1.553436e-01	2.175053e-01	-1.522396e-01	-1.553499e-01	2.175098e-01
 52	 20	3.550000e+03	-1.521502e-01	-1.583292e-01	2.195855e-01	-1.521499e-01	-1.583354e-01	2.195898e-01
 52	 20	3.650000e+03	-1.520139e-01	-1.611105e-01	2.215058e-01	-1.520136e-01	-1.611167e-01	2.215101e-01
 52	 20	3.750000e+03	-1.518407e-01	-1.637060e-01	2.232829e-01	-1.518403e-01	-1.637121e-01	2.232871e-01
 52	 20	3.850000e+03	-1.516385e-01	-1.661317e-01	2.249311e-01	-1.516380e-01	-1.661377e-01	2.249351e-01
 52	 20	3.950000e+03	-1.514138e-01	-1.684021e-01	2.264628e-01	-1.514132e-01	-1.684080e-01	2.264668e-01
 52	 20	4.050000e+03	-1.511720e-01	-1.705300e-01	2.278891e-01	-1.511713e-01	-1.705359e-01	2.278931e-01
 52	 20	4.150000e+03	-1.509174e-01	-1.725270e-01	2.292196e-01	-1.509166e-01	-1.725328e-01	2.292234e-01
 52	 20	4.250000e+03	-1.506536e-01	-1.744033e-01	2.304627e-01	-1.506528e-01	-1.744090e-01	2.304664e-01
 52	 20	4.350000e+03	-1.503838e-01	-1.761681e-01	2.316257e-01	-1.503829e-01	-1.761737e-01	2.316294e-01
 52	 20	4.450000e+03	-1.501104e-01	-1.778294e-01	2.327153e-01	-1.501095e-01	-1.778349e-01	2.327189e-01
 52	 20	4.550000e+03	-1.498355e-01	-1.793945e-01	2.337372e-01	-1.498345e-01	-1.793999e-01	2.337407e-01
 52	 20	4.650000e+03	-1.495609e-01	-1.808699e-01	2.346964e-01	-1.495599e-01	-1.808753e-01	2.346999e-01
 52	 20	4.750000e+03	-1.492881e-01	-1.822614e-01	2.355975e-01	-1.492870e-01	-1.822667e-01	2.356009e-01
 52	 20	4.850000e+03	-1.490184e-01	-1.835741e-01	2.364444e-01	-1.490173e-01	-1.835793e-01	2.364477e-01
 52	 20	4.950000e+03	-1.487528e-01	-1.848125e-01	2.372405e-01	-1.487517e-01	-1.848176e-01	2.372438e-01
 52	 20	5.050000e+03	-1.484925e-01	-1.859806e-01	2.379891e-01	-1.484913e-01	-1.859857e-01	2.379923e-01
 52	 20	5.150000e+03	-1.482381e-01	-1.870820e-01	2.386928e-01	-1.482370e-01	-1.870870e-01	2.386959e-01
 52	 20	5.250000e+03	-1.479906e-01	-1.881198e-01	2.393539e-01	-1.479894e-01	-1.881247e-01	2.393570e-01
 52	 20	5.350000e+03	-1.477505e-01	-1.890967e-01	2.399745e-01	-1.477494e-01	-1.891015e-01	2.399776e-01
 52	 20	5.450000e+03	-1.475186e-01	-1.900150e-01	2.405565e-01	-1.475174e-01	-1.900197e-01	2.405595e-01
 52	 20	5.550000e+03	-1.472954e-01	-1.908769e-01	2.411015e-01	-1.472942e-01	-1.908815e-01	2.411044e-01
 52	 20	5.650000e+03	-1.470815e-01	-1.916840e-01	2.416107e-01	-1.470803e-01	-1.916886e-01	2.416136e-01
 52	 20	5.750000e+03	-1.468774e-01	-1.924378e-01	2.420853e-01	-1.468762e-01	-1.924424e-01	2.420882e-01
 52	 20	5.850000e+03	-1.466837e-01	-1.931397e-01	2.425264e-01	-1.466824e-01	-1.931442e-01	2.425292e-01
 52	 20	5.950000e+03	-1.465007e-01	-1.937907e-01	2.429348e-01	-1.464995e-01	-1.937951e-01	2.429375e-01
 52	 20	6.050000e+03	-1.463291e-01	-1.943915e-01	2.433111e-01	-1.463279e-01	-1.943959e-01	2.433138e-01
 52	 20	6.150000e+03	-1.461693e-01	-1.949430e-01	2.436560e-01	-1.461680e-01	-1.949473e-01	2.436586e-01
 52	 20	6.250000e+03	-1.460216e-01	-1.954456e-01	2.439698e-01	-1.460204e-01	-1.954498e-01	2.439724e-01
 52	 20	6.350000e+03	-1.458866e-01	-1.958996e-01	2.442531e-01	-1.458853e-01	-1.959038e-01	2.442556e-01
 52	 20	6.450000e+03	-1.457646e-01	-1.963054e-01	2.445059e-01	-1.457634e-01	-1.963095e-01	2.445084e-01
 52	 20	6.550000e+03	-1.456561e-01	-1.966630e-01	2.447285e-01	-1.456549e-01	-1.966670e-01	2.447310e-01
